,product_id,store_id,brand_id,date,sales_product,MA7_P,LAG7_P,sales_brand,MA7_B,LAG7_B,sales_store,MA7_S,LAG7_S
3715,0,4,0,2021-05-24,13,5.0,3.0,34,23.285714285714285,16.0,66,41.857142857142854,26.0
3720,0,4,0,2021-05-25,3,6.428571428571429,2.0,9,25.857142857142858,26.0,31,47.57142857142857,32.0
3725,0,4,0,2021-05-26,5,6.571428571428571,1.0,24,23.428571428571427,30.0,52,47.42857142857143,48.0
3730,0,4,0,2021-05-27,10,7.142857142857143,7.0,27,22.571428571428573,29.0,41,48.0,53.0
3735,0,4,0,2021-05-28,2,7.571428571428571,8.0,18,22.285714285714285,20.0,44,46.285714285714285,45.0
3740,0,4,0,2021-05-29,7,6.714285714285714,1.0,28,22.0,14.0,38,46.142857142857146,30.0
3745,0,4,0,2021-05-30,2,7.571428571428571,13.0,17,24.0,28.0,40,47.285714285714285,59.0
1,1,0,0,2021-01-01,7,,,22,,,39,,
6,1,0,0,2021-01-02,8,,,29,,,48,,
11,1,0,0,2021-01-03,4,,,25,,,53,,
16,1,0,0,2021-01-04,0,,,23,,,29,,
21,1,0,0,2021-01-05,18,,,42,,,57,,
26,1,0,0,2021-01-06,9,,,29,,,32,,
31,1,0,0,2021-01-07,11,,,30,,,64,,
36,1,0,0,2021-01-08,14,8.142857142857142,7.0,33,28.571428571428573,22.0,63,46.0,39.0
41,1,0,0,2021-01-09,8,9.142857142857142,8.0,19,30.142857142857142,29.0,41,49.42857142857143,48.0
46,1,0,0,2021-01-10,19,9.142857142857142,4.0,38,28.714285714285715,25.0,52,48.42857142857143,53.0
51,1,0,0,2021-01-11,16,11.285714285714286,0.0,30,30.571428571428573,23.0,57,48.285714285714285,29.0
56,1,0,0,2021-01-12,16,13.571428571428571,18.0,18,31.571428571428573,42.0,46,52.285714285714285,57.0
61,1,0,0,2021-01-13,19,13.285714285714286,9.0,28,28.142857142857142,29.0,40,50.714285714285715,32.0
66,1,0,0,2021-01-14,11,14.714285714285714,11.0,32,28.0,30.0,35,51.857142857142854,64.0
71,1,0,0,2021-01-15,6,14.714285714285714,14.0,26,28.285714285714285,33.0,42,47.714285714285715,63.0
76,1,0,0,2021-01-16,1,13.571428571428571,8.0,8,27.285714285714285,19.0,26,44.714285714285715,41.0
81,1,0,0,2021-01-17,2,12.571428571428571,19.0,11,25.714285714285715,38.0,27,42.57142857142857,52.0
86,1,0,0,2021-01-18,16,10.142857142857142,16.0,29,21.857142857142858,30.0,63,39.0,57.0
91,1,0,0,2021-01-19,4,10.142857142857142,16.0,32,21.714285714285715,18.0,52,39.857142857142854,46.0
96,1,0,0,2021-01-20,16,8.428571428571429,19.0,44,23.714285714285715,28.0,72,40.714285714285715,40.0
101,1,0,0,2021-01-21,16,8.0,11.0,31,26.0,32.0,53,45.285714285714285,35.0
106,1,0,0,2021-01-22,16,8.714285714285714,6.0,34,25.857142857142858,26.0,54,47.857142857142854,42.0
111,1,0,0,2021-01-23,1,10.142857142857142,1.0,27,27.0,8.0,35,49.57142857142857,26.0
116,1,0,0,2021-01-24,1,10.142857142857142,2.0,34,29.714285714285715,11.0,47,50.857142857142854,27.0
121,1,0,0,2021-01-25,4,10.0,16.0,22,33.0,29.0,34,53.714285714285715,63.0
126,1,0,0,2021-01-26,0,8.285714285714286,4.0,18,32.0,32.0,40,49.57142857142857,52.0
131,1,0,0,2021-01-27,0,7.714285714285714,16.0,32,30.0,44.0,52,47.857142857142854,72.0
136,1,0,0,2021-01-28,18,5.428571428571429,16.0,35,28.285714285714285,31.0,52,45.0,53.0
141,1,0,0,2021-01-29,1,5.714285714285714,16.0,18,28.857142857142858,34.0,42,44.857142857142854,54.0
146,1,0,0,2021-01-30,11,3.5714285714285716,1.0,40,26.571428571428573,27.0,69,43.142857142857146,35.0
151,1,0,0,2021-01-31,5,5.0,1.0,29,28.428571428571427,34.0,61,48.0,47.0
156,1,0,0,2021-02-01,3,5.571428571428571,4.0,25,27.714285714285715,22.0,51,50.0,34.0
161,1,0,0,2021-02-02,10,5.428571428571429,0.0,17,28.142857142857142,18.0,44,52.42857142857143,40.0
166,1,0,0,2021-02-03,16,6.857142857142857,0.0,34,28.0,32.0,49,53.0,52.0
171,1,0,0,2021-02-04,5,9.142857142857142,18.0,26,28.285714285714285,35.0,48,52.57142857142857,52.0
176,1,0,0,2021-02-05,4,7.285714285714286,1.0,33,27.0,18.0,47,52.0,42.0
181,1,0,0,2021-02-06,19,7.714285714285714,11.0,55,29.142857142857142,40.0,78,52.714285714285715,69.0
186,1,0,0,2021-02-07,1,8.857142857142858,5.0,18,31.285714285714285,29.0,40,54.0,61.0
191,1,0,0,2021-02-08,5,8.285714285714286,3.0,11,29.714285714285715,25.0,14,51.0,51.0
196,1,0,0,2021-02-09,10,8.571428571428571,10.0,43,27.714285714285715,17.0,74,45.714285714285715,44.0
201,1,0,0,2021-02-10,15,8.571428571428571,16.0,39,31.428571428571427,34.0,52,50.0,49.0
206,1,0,0,2021-02-11,15,8.428571428571429,5.0,25,32.142857142857146,26.0,38,50.42857142857143,48.0
211,1,0,0,2021-02-12,0,9.857142857142858,4.0,11,32.0,33.0,27,49.0,47.0
216,1,0,0,2021-02-13,8,9.285714285714286,19.0,22,28.857142857142858,55.0,34,46.142857142857146,78.0
221,1,0,0,2021-02-14,5,7.714285714285714,1.0,30,24.142857142857142,18.0,44,39.857142857142854,40.0
226,1,0,0,2021-02-15,15,8.285714285714286,5.0,28,25.857142857142858,11.0,34,40.42857142857143,14.0
231,1,0,0,2021-02-16,2,9.714285714285714,10.0,19,28.285714285714285,43.0,38,43.285714285714285,74.0
236,1,0,0,2021-02-17,19,8.571428571428571,15.0,41,24.857142857142858,39.0,62,38.142857142857146,52.0
241,1,0,0,2021-02-18,3,9.142857142857142,15.0,9,25.142857142857142,25.0,19,39.57142857142857,38.0
246,1,0,0,2021-02-19,18,7.428571428571429,0.0,40,22.857142857142858,11.0,68,36.857142857142854,27.0
251,1,0,0,2021-02-20,2,10.0,8.0,21,27.0,22.0,39,42.714285714285715,34.0
256,1,0,0,2021-02-21,18,9.142857142857142,5.0,40,26.857142857142858,30.0,67,43.42857142857143,44.0
261,1,0,0,2021-02-22,19,11.0,15.0,34,28.285714285714285,28.0,57,46.714285714285715,34.0
266,1,0,0,2021-02-23,6,11.571428571428571,2.0,13,29.142857142857142,19.0,36,50.0,38.0
271,1,0,0,2021-02-24,19,12.142857142857142,19.0,35,28.285714285714285,41.0,60,49.714285714285715,62.0
276,1,0,0,2021-02-25,8,12.142857142857142,3.0,30,27.428571428571427,9.0,50,49.42857142857143,19.0
281,1,0,0,2021-02-26,0,12.857142857142858,18.0,32,30.428571428571427,40.0,50,53.857142857142854,68.0
286,1,0,0,2021-02-27,7,10.285714285714286,2.0,30,29.285714285714285,21.0,37,51.285714285714285,39.0
291,1,0,0,2021-02-28,6,11.0,18.0,24,30.571428571428573,40.0,47,51.0,67.0
296,1,0,0,2021-03-01,17,9.285714285714286,19.0,35,28.285714285714285,34.0,65,48.142857142857146,57.0
301,1,0,0,2021-03-02,7,9.0,6.0,28,28.428571428571427,13.0,41,49.285714285714285,36.0
306,1,0,0,2021-03-03,0,9.142857142857142,19.0,29,30.571428571428573,35.0,43,50.0,60.0
311,1,0,0,2021-03-04,10,6.428571428571429,8.0,43,29.714285714285715,30.0,52,47.57142857142857,50.0
316,1,0,0,2021-03-05,17,6.714285714285714,0.0,35,31.571428571428573,32.0,57,47.857142857142854,50.0
321,1,0,0,2021-03-06,9,9.142857142857142,7.0,24,32.0,30.0,42,48.857142857142854,37.0
326,1,0,0,2021-03-07,2,9.428571428571429,6.0,26,31.142857142857142,24.0,31,49.57142857142857,47.0
331,1,0,0,2021-03-08,6,8.857142857142858,17.0,13,31.428571428571427,35.0,34,47.285714285714285,65.0
336,1,0,0,2021-03-09,15,7.285714285714286,7.0,30,28.285714285714285,28.0,49,42.857142857142854,41.0
341,1,0,0,2021-03-10,15,8.428571428571429,0.0,41,28.571428571428573,29.0,77,44.0,43.0
346,1,0,0,2021-03-11,19,10.571428571428571,10.0,37,30.285714285714285,43.0,45,48.857142857142854,52.0
351,1,0,0,2021-03-12,16,11.857142857142858,17.0,45,29.428571428571427,35.0,79,47.857142857142854,57.0
356,1,0,0,2021-03-13,1,11.714285714285714,9.0,20,30.857142857142858,24.0,37,51.0,42.0
361,1,0,0,2021-03-14,0,10.571428571428571,2.0,20,30.285714285714285,26.0,20,50.285714285714285,31.0
366,1,0,0,2021-03-15,15,10.285714285714286,6.0,29,29.428571428571427,13.0,62,48.714285714285715,34.0
371,1,0,0,2021-03-16,11,11.571428571428571,15.0,38,31.714285714285715,30.0,63,52.714285714285715,49.0
376,1,0,0,2021-03-17,4,11.0,15.0,10,32.857142857142854,41.0,34,54.714285714285715,77.0
381,1,0,0,2021-03-18,4,9.428571428571429,19.0,14,28.428571428571427,37.0,42,48.57142857142857,45.0
386,1,0,0,2021-03-19,8,7.285714285714286,16.0,18,25.142857142857142,45.0,25,48.142857142857146,79.0
391,1,0,0,2021-03-20,8,6.142857142857143,1.0,19,21.285714285714285,20.0,25,40.42857142857143,37.0
396,1,0,0,2021-03-21,2,7.142857142857143,0.0,28,21.142857142857142,20.0,42,38.714285714285715,20.0
401,1,0,0,2021-03-22,18,7.428571428571429,15.0,43,22.285714285714285,29.0,77,41.857142857142854,62.0
406,1,0,0,2021-03-23,15,7.857142857142857,11.0,29,24.285714285714285,38.0,49,44.0,63.0
411,1,0,0,2021-03-24,15,8.428571428571429,4.0,46,23.0,10.0,68,42.0,34.0
416,1,0,0,2021-03-25,2,10.0,4.0,22,28.142857142857142,14.0,50,46.857142857142854,42.0
421,1,0,0,2021-03-26,19,9.714285714285714,8.0,40,29.285714285714285,18.0,62,48.0,25.0
426,1,0,0,2021-03-27,0,11.285714285714286,8.0,18,32.42857142857143,19.0,25,53.285714285714285,25.0
431,1,0,0,2021-03-28,19,10.142857142857142,2.0,34,32.285714285714285,28.0,41,53.285714285714285,42.0
436,1,0,0,2021-03-29,10,12.571428571428571,18.0,29,33.142857142857146,43.0,42,53.142857142857146,77.0
441,1,0,0,2021-03-30,16,11.428571428571429,15.0,24,31.142857142857142,29.0,48,48.142857142857146,49.0
446,1,0,0,2021-03-31,7,11.571428571428571,15.0,27,30.428571428571427,46.0,54,48.0,68.0
451,1,0,0,2021-04-01,3,10.428571428571429,2.0,24,27.714285714285715,22.0,53,46.0,50.0
456,1,0,0,2021-04-02,5,10.571428571428571,19.0,28,28.0,40.0,50,46.42857142857143,62.0
461,1,0,0,2021-04-03,7,8.571428571428571,0.0,19,26.285714285714285,18.0,37,44.714285714285715,25.0
466,1,0,0,2021-04-04,19,9.571428571428571,19.0,30,26.428571428571427,34.0,54,46.42857142857143,41.0
471,1,0,0,2021-04-05,2,9.571428571428571,10.0,9,25.857142857142858,29.0,23,48.285714285714285,42.0
476,1,0,0,2021-04-06,15,8.428571428571429,16.0,30,23.0,24.0,47,45.57142857142857,48.0
481,1,0,0,2021-04-07,2,8.285714285714286,7.0,12,23.857142857142858,27.0,34,45.42857142857143,54.0
486,1,0,0,2021-04-08,17,7.571428571428571,3.0,21,21.714285714285715,24.0,52,42.57142857142857,53.0
491,1,0,0,2021-04-09,13,9.571428571428571,5.0,31,21.285714285714285,28.0,38,42.42857142857143,50.0
496,1,0,0,2021-04-10,17,10.714285714285714,7.0,22,21.714285714285715,19.0,30,40.714285714285715,37.0
501,1,0,0,2021-04-11,1,12.142857142857142,19.0,22,22.142857142857142,30.0,34,39.714285714285715,54.0
506,1,0,0,2021-04-12,2,9.571428571428571,2.0,22,21.0,9.0,36,36.857142857142854,23.0
511,1,0,0,2021-04-13,15,9.571428571428571,15.0,40,22.857142857142858,30.0,54,38.714285714285715,47.0
516,1,0,0,2021-04-14,8,9.571428571428571,2.0,10,24.285714285714285,12.0,24,39.714285714285715,34.0
521,1,0,0,2021-04-15,3,10.428571428571429,17.0,7,24.0,21.0,38,38.285714285714285,52.0
526,1,0,0,2021-04-16,0,8.428571428571429,13.0,14,22.0,31.0,47,36.285714285714285,38.0
531,1,0,0,2021-04-17,3,6.571428571428571,17.0,10,19.571428571428573,22.0,38,37.57142857142857,30.0
536,1,0,0,2021-04-18,0,4.571428571428571,1.0,29,17.857142857142858,22.0,37,38.714285714285715,34.0
541,1,0,0,2021-04-19,13,4.428571428571429,2.0,41,18.857142857142858,22.0,61,39.142857142857146,36.0
546,1,0,0,2021-04-20,15,6.0,15.0,18,21.571428571428573,40.0,29,42.714285714285715,54.0
551,1,0,0,2021-04-21,19,6.0,8.0,35,18.428571428571427,10.0,58,39.142857142857146,24.0
556,1,0,0,2021-04-22,7,7.571428571428571,3.0,30,22.0,7.0,49,44.0,38.0
561,1,0,0,2021-04-23,6,8.142857142857142,0.0,30,25.285714285714285,14.0,51,45.57142857142857,47.0
566,1,0,0,2021-04-24,2,9.0,3.0,25,27.571428571428573,10.0,47,46.142857142857146,38.0
571,1,0,0,2021-04-25,16,8.857142857142858,0.0,26,29.714285714285715,29.0,45,47.42857142857143,37.0
576,1,0,0,2021-04-26,0,11.142857142857142,13.0,14,29.285714285714285,41.0,43,48.57142857142857,61.0
581,1,0,0,2021-04-27,15,9.285714285714286,15.0,29,25.428571428571427,18.0,43,46.0,29.0
586,1,0,0,2021-04-28,11,9.285714285714286,19.0,38,27.0,35.0,68,48.0,58.0
591,1,0,0,2021-04-29,18,8.142857142857142,7.0,40,27.428571428571427,30.0,53,49.42857142857143,49.0
596,1,0,0,2021-04-30,13,9.714285714285714,6.0,35,28.857142857142858,30.0,49,50.0,51.0
601,1,0,0,2021-05-01,5,10.714285714285714,2.0,22,29.571428571428573,25.0,45,49.714285714285715,47.0
606,1,0,0,2021-05-02,5,11.142857142857142,16.0,23,29.142857142857142,26.0,47,49.42857142857143,45.0
611,1,0,0,2021-05-03,12,9.571428571428571,0.0,31,28.714285714285715,14.0,56,49.714285714285715,43.0
616,1,0,0,2021-05-04,18,11.285714285714286,15.0,21,31.142857142857142,29.0,40,51.57142857142857,43.0
621,1,0,0,2021-05-05,7,11.714285714285714,11.0,18,30.0,38.0,48,51.142857142857146,68.0
626,1,0,0,2021-05-06,1,11.142857142857142,18.0,16,27.142857142857142,40.0,39,48.285714285714285,53.0
631,1,0,0,2021-05-07,0,8.714285714285714,13.0,22,23.714285714285715,35.0,30,46.285714285714285,49.0
636,1,0,0,2021-05-08,14,6.857142857142857,5.0,39,21.857142857142858,22.0,50,43.57142857142857,45.0
641,1,0,0,2021-05-09,0,8.142857142857142,5.0,22,24.285714285714285,23.0,36,44.285714285714285,47.0
646,1,0,0,2021-05-10,4,7.428571428571429,12.0,18,24.142857142857142,31.0,37,42.714285714285715,56.0
651,1,0,0,2021-05-11,15,6.285714285714286,18.0,40,22.285714285714285,21.0,49,40.0,40.0
656,1,0,0,2021-05-12,18,5.857142857142857,7.0,25,25.0,18.0,61,41.285714285714285,48.0
661,1,0,0,2021-05-13,3,7.428571428571429,1.0,39,26.0,16.0,57,43.142857142857146,39.0
666,1,0,0,2021-05-14,2,7.714285714285714,0.0,20,29.285714285714285,22.0,42,45.714285714285715,30.0
671,1,0,0,2021-05-15,16,8.0,14.0,27,29.0,39.0,43,47.42857142857143,50.0
676,1,0,0,2021-05-16,16,8.285714285714286,0.0,44,27.285714285714285,22.0,73,46.42857142857143,36.0
681,1,0,0,2021-05-17,11,10.571428571428571,4.0,23,30.428571428571427,18.0,32,51.714285714285715,37.0
686,1,0,0,2021-05-18,13,11.571428571428571,15.0,33,31.142857142857142,40.0,45,51.0,49.0
691,1,0,0,2021-05-19,5,11.285714285714286,18.0,17,30.142857142857142,25.0,49,50.42857142857143,61.0
696,1,0,0,2021-05-20,2,9.428571428571429,3.0,39,29.0,39.0,69,48.714285714285715,57.0
701,1,0,0,2021-05-21,8,9.285714285714286,2.0,26,29.0,20.0,47,50.42857142857143,42.0
706,1,0,0,2021-05-22,4,10.142857142857142,16.0,16,29.857142857142858,27.0,30,51.142857142857146,43.0
711,1,0,0,2021-05-23,16,8.428571428571429,16.0,19,28.285714285714285,44.0,46,49.285714285714285,73.0
716,1,0,0,2021-05-24,13,8.428571428571429,11.0,30,24.714285714285715,23.0,45,45.42857142857143,32.0
721,1,0,0,2021-05-25,2,8.714285714285714,13.0,33,25.714285714285715,33.0,48,47.285714285714285,45.0
726,1,0,0,2021-05-26,0,7.142857142857143,5.0,22,25.714285714285715,17.0,53,47.714285714285715,49.0
731,1,0,0,2021-05-27,19,6.428571428571429,2.0,30,26.428571428571427,39.0,60,48.285714285714285,69.0
736,1,0,0,2021-05-28,0,8.857142857142858,8.0,5,25.142857142857142,26.0,26,47.0,47.0
741,1,0,0,2021-05-29,2,7.714285714285714,4.0,17,22.142857142857142,16.0,36,44.0,30.0
746,1,0,0,2021-05-30,17,7.428571428571429,16.0,26,22.285714285714285,19.0,29,44.857142857142854,46.0
751,1,1,0,2021-01-01,6,,,33,23.285714285714285,30.0,38,42.42857142857143,45.0
756,1,1,0,2021-01-02,18,,,50,23.714285714285715,33.0,62,41.42857142857143,48.0
761,1,1,0,2021-01-03,5,,,22,26.142857142857142,22.0,50,43.42857142857143,53.0
766,1,1,0,2021-01-04,5,,,15,26.142857142857142,30.0,27,43.0,60.0
771,1,1,0,2021-01-05,2,,,8,24.0,5.0,21,38.285714285714285,26.0
776,1,1,0,2021-01-06,6,,,39,24.428571428571427,17.0,63,37.57142857142857,36.0
781,1,1,0,2021-01-07,18,,,30,27.571428571428573,26.0,48,41.42857142857143,29.0
786,1,1,0,2021-01-08,7,8.571428571428571,6.0,25,28.142857142857142,33.0,35,44.142857142857146,38.0
791,1,1,0,2021-01-09,9,8.714285714285714,18.0,25,27.0,50.0,52,43.714285714285715,62.0
796,1,1,0,2021-01-10,19,7.428571428571429,5.0,33,23.428571428571427,22.0,56,42.285714285714285,50.0
801,1,1,0,2021-01-11,14,9.428571428571429,5.0,40,25.0,15.0,59,43.142857142857146,27.0
806,1,1,0,2021-01-12,14,10.714285714285714,2.0,31,28.571428571428573,8.0,60,47.714285714285715,21.0
811,1,1,0,2021-01-13,0,12.428571428571429,6.0,13,31.857142857142858,39.0,38,53.285714285714285,63.0
816,1,1,0,2021-01-14,19,11.571428571428571,18.0,23,28.142857142857142,30.0,34,49.714285714285715,48.0
821,1,1,0,2021-01-15,6,11.714285714285714,7.0,32,27.142857142857142,25.0,58,47.714285714285715,35.0
826,1,1,0,2021-01-16,3,11.571428571428571,9.0,15,28.142857142857142,25.0,20,51.0,52.0
831,1,1,0,2021-01-17,5,10.714285714285714,19.0,36,26.714285714285715,33.0,65,46.42857142857143,56.0
836,1,1,0,2021-01-18,0,8.714285714285714,14.0,21,27.142857142857142,40.0,31,47.714285714285715,59.0
841,1,1,0,2021-01-19,4,6.714285714285714,14.0,8,24.428571428571427,31.0,22,43.714285714285715,60.0
846,1,1,0,2021-01-20,0,5.285714285714286,0.0,16,21.142857142857142,13.0,37,38.285714285714285,38.0
851,1,1,0,2021-01-21,3,5.285714285714286,19.0,17,21.571428571428573,23.0,43,38.142857142857146,34.0
856,1,1,0,2021-01-22,1,3.0,6.0,28,20.714285714285715,32.0,59,39.42857142857143,58.0
861,1,1,0,2021-01-23,9,2.2857142857142856,3.0,26,20.142857142857142,15.0,39,39.57142857142857,20.0
866,1,1,0,2021-01-24,4,3.142857142857143,5.0,26,21.714285714285715,36.0,42,42.285714285714285,65.0
871,1,1,0,2021-01-25,9,3.0,0.0,28,20.285714285714285,21.0,57,39.0,31.0
876,1,1,0,2021-01-26,0,4.285714285714286,4.0,30,21.285714285714285,8.0,51,42.714285714285715,22.0
881,1,1,0,2021-01-27,5,3.7142857142857144,0.0,27,24.428571428571427,16.0,46,46.857142857142854,37.0
886,1,1,0,2021-01-28,12,4.428571428571429,3.0,34,26.0,17.0,52,48.142857142857146,43.0
891,1,1,0,2021-01-29,14,5.714285714285714,1.0,37,28.428571428571427,28.0,69,49.42857142857143,59.0
896,1,1,0,2021-01-30,3,7.571428571428571,9.0,24,29.714285714285715,26.0,47,50.857142857142854,39.0
901,1,1,0,2021-01-31,12,6.714285714285714,4.0,23,29.428571428571427,26.0,43,52.0,42.0
906,1,1,0,2021-02-01,19,7.857142857142857,9.0,47,29.0,28.0,73,52.142857142857146,57.0
911,1,1,0,2021-02-02,14,9.285714285714286,0.0,21,31.714285714285715,30.0,45,54.42857142857143,51.0
916,1,1,0,2021-02-03,7,11.285714285714286,5.0,19,30.428571428571427,27.0,29,53.57142857142857,46.0
921,1,1,0,2021-02-04,4,11.571428571428571,12.0,27,29.285714285714285,34.0,52,51.142857142857146,52.0
926,1,1,0,2021-02-05,14,10.428571428571429,14.0,33,28.285714285714285,37.0,49,51.142857142857146,69.0
931,1,1,0,2021-02-06,3,10.428571428571429,3.0,21,27.714285714285715,24.0,35,48.285714285714285,47.0
936,1,1,0,2021-02-07,11,10.428571428571429,12.0,19,27.285714285714285,23.0,48,46.57142857142857,43.0
941,1,1,0,2021-02-08,12,10.285714285714286,19.0,34,26.714285714285715,47.0,63,47.285714285714285,73.0
946,1,1,0,2021-02-09,1,9.285714285714286,14.0,17,24.857142857142858,21.0,36,45.857142857142854,45.0
951,1,1,0,2021-02-10,18,7.428571428571429,7.0,21,24.285714285714285,19.0,32,44.57142857142857,29.0
956,1,1,0,2021-02-11,18,9.0,4.0,42,24.571428571428573,27.0,62,45.0,52.0
961,1,1,0,2021-02-12,3,11.0,14.0,15,26.714285714285715,33.0,47,46.42857142857143,49.0
966,1,1,0,2021-02-13,3,9.428571428571429,3.0,24,24.142857142857142,21.0,40,46.142857142857146,35.0
971,1,1,0,2021-02-14,10,9.428571428571429,11.0,38,24.571428571428573,19.0,44,46.857142857142854,48.0
976,1,1,0,2021-02-15,4,9.285714285714286,12.0,20,27.285714285714285,34.0,51,46.285714285714285,63.0
981,1,1,0,2021-02-16,19,8.142857142857142,1.0,24,25.285714285714285,17.0,45,44.57142857142857,36.0
986,1,1,0,2021-02-17,10,10.714285714285714,18.0,15,26.285714285714285,21.0,29,45.857142857142854,32.0
991,1,1,0,2021-02-18,9,9.571428571428571,18.0,25,25.428571428571427,42.0,46,45.42857142857143,62.0
996,1,1,0,2021-02-19,7,8.285714285714286,3.0,27,23.0,15.0,51,43.142857142857146,47.0
1001,1,1,0,2021-02-20,5,8.857142857142858,3.0,28,24.714285714285715,24.0,38,43.714285714285715,40.0
1006,1,1,0,2021-02-21,5,9.142857142857142,10.0,19,25.285714285714285,38.0,24,43.42857142857143,44.0
1011,1,1,0,2021-02-22,7,8.428571428571429,4.0,15,22.571428571428573,20.0,24,40.57142857142857,51.0
1016,1,1,0,2021-02-23,14,8.857142857142858,19.0,36,21.857142857142858,24.0,52,36.714285714285715,45.0
1021,1,1,0,2021-02-24,13,8.142857142857142,10.0,19,23.571428571428573,15.0,30,37.714285714285715,29.0
1026,1,1,0,2021-02-25,10,8.571428571428571,9.0,37,24.142857142857142,25.0,58,37.857142857142854,46.0
1031,1,1,0,2021-02-26,11,8.714285714285714,7.0,18,25.857142857142858,27.0,36,39.57142857142857,51.0
1036,1,1,0,2021-02-27,12,9.285714285714286,5.0,49,24.571428571428573,28.0,81,37.42857142857143,38.0
1041,1,1,0,2021-02-28,7,10.285714285714286,5.0,19,27.571428571428573,19.0,44,43.57142857142857,24.0
1046,1,1,0,2021-03-01,17,10.571428571428571,7.0,47,27.571428571428573,15.0,59,46.42857142857143,24.0
1051,1,1,0,2021-03-02,0,12.0,14.0,19,32.142857142857146,36.0,41,51.42857142857143,52.0
1056,1,1,0,2021-03-03,14,10.0,13.0,34,29.714285714285715,19.0,57,49.857142857142854,30.0
1061,1,1,0,2021-03-04,7,10.142857142857142,10.0,41,31.857142857142858,37.0,58,53.714285714285715,58.0
1066,1,1,0,2021-03-05,10,9.714285714285714,11.0,39,32.42857142857143,18.0,57,53.714285714285715,36.0
1071,1,1,0,2021-03-06,11,9.571428571428571,12.0,40,35.42857142857143,49.0,53,56.714285714285715,81.0
1076,1,1,0,2021-03-07,11,9.428571428571429,7.0,31,34.142857142857146,19.0,53,52.714285714285715,44.0
1081,1,1,0,2021-03-08,3,10.0,17.0,21,35.857142857142854,47.0,44,54.0,59.0
1086,1,1,0,2021-03-09,15,8.0,0.0,26,32.142857142857146,19.0,38,51.857142857142854,41.0
1091,1,1,0,2021-03-10,3,10.142857142857142,14.0,28,33.142857142857146,34.0,36,51.42857142857143,57.0
1096,1,1,0,2021-03-11,4,8.571428571428571,7.0,24,32.285714285714285,41.0,34,48.42857142857143,58.0
1101,1,1,0,2021-03-12,4,8.142857142857142,10.0,16,29.857142857142858,39.0,29,45.0,57.0
1106,1,1,0,2021-03-13,7,7.285714285714286,11.0,32,26.571428571428573,40.0,57,41.0,53.0
1111,1,1,0,2021-03-14,9,6.714285714285714,11.0,33,25.428571428571427,31.0,61,41.57142857142857,53.0
1116,1,1,0,2021-03-15,16,6.428571428571429,3.0,37,25.714285714285715,21.0,62,42.714285714285715,44.0
1121,1,1,0,2021-03-16,8,8.285714285714286,15.0,35,28.0,26.0,53,45.285714285714285,38.0
1126,1,1,0,2021-03-17,18,7.285714285714286,3.0,21,29.285714285714285,28.0,34,47.42857142857143,36.0
1131,1,1,0,2021-03-18,13,9.428571428571429,4.0,38,28.285714285714285,24.0,52,47.142857142857146,34.0
1136,1,1,0,2021-03-19,7,10.714285714285714,4.0,13,30.285714285714285,16.0,44,49.714285714285715,29.0
